,Precio,Metros Cuadrados,Habitaciones,Baños,Parqueadero,Estrato,Localidad,Barrio,Contacto,Robo_Personas,Homicidios
2008,320000000,72,3.0,2,Si,3, Antonio Nariño,Restrepo - Urbanización Alfonso López Pumarejo,0,1788,11
2009,265000000,60,3.0,2,Si,3, Antonio Nariño,Ciudad Jardín Del Sur,3193426968,1788,11
2010,135000000,30,,1,Si,3, Santa Fé,San Bernardo,0,3255,36
2011,397500120,45,1.0,1,,4, Santa Fé,Samper,0,3255,36
2012,310400000,31,1.0,1,,3, Santa Fé,La Alameda,0,3255,36
2013,400000000,183,6.0,2,No,2, Santa Fé,Las Cruces,0,3255,36
2014,3900000000,520,5.0,5,,5, Chapinero,Quinta Camacho,0,5578,6
2015,439000000,70,2.0,2,,4, Santa Fé,San Diego,0,3255,36
2016,330000000,124,4.0,2,,3, Antonio Nariño,Caracas,0,1788,11
2017,449000000,53,2.0,2,,3, Santa Fé,Las Nieves,0,3255,36
2018,550000000,7000,4.0,2,Si,5, Santa Fé,Atanasio Girardot,0,3255,36
2019,700000000,100,2.0,3,Si,3, Santa Fé,San Diego,3014514967,3255,36
2020,530000000,85,2.0,2,,4, Teusaquillo,Pablo VI Etapa I,0,3506,9
2021,290649232,26,1.0,1,,4, Santa Fé,La Merced,0,3255,36
2022,869589000,108,3.0,3,,4, Santa Fé,Samper,0,3255,36
2023,320000000,200,3.0,3,Si,3, Antonio Nariño,Ciudad Berna,0,1788,11
2024,220000000,58,3.0,2,No,3, San Cristóbal,Quinta Ramos,0,2365,48
2025,720000000,180,4.0,3,,4, Teusaquillo,Nicolás De Federmán,3505525168,3506,9
2026,2480000000,780,5.0,5,,5, Teusaquillo,Nicolás De Federmán,0,3506,9
2027,695000000,390,10.0,7,No,3, Antonio Nariño,Restrepo,0,1788,11
2028,185000000,36,2.0,1,No,3, Antonio Nariño,La Fragua,0,1788,11
2029,105000000,96,4.0,2,Si,3, Santa Fé,Santa Inés,3106957001,3255,36
2030,185000000,79,3.0,2,Si,3, Santa Fé,Santa Inés,0,3255,36
2031,408845507,44,2.0,1,,3, Santa Fé,La Merced,0,3255,36
2032,195000000,29,1.0,1,,1, Candelaria,Unidad Residencial Gonzalo Jiménez De Quesada,0,665,6
2033,160000000,51,3.0,2,Si,2, San Cristóbal,Santa Sofía De Vitelma,0,2365,48
2034,3500000000,593,8.0,8,,4, Chapinero,Quinta Camacho,0,5578,6
2035,422599845,38,1.0,1,,3, Santa Fé,La Merced,0,3255,36
2036,400000000,174,6.0,3,No,3, San Cristóbal,Urbanización Central,0,2365,48
2037,220000000,72,6.0,2,No,2, Santa Fé,Santa Inés,0,3255,36
2038,150000000,52,3.0,2,No,2, San Cristóbal,San Cristóbal Sur,0,2365,48
2039,275000000,57,2.0,1,Si,4, Teusaquillo,El Recuerdo,0,3506,9
2040,538850000,82,3.0,2,,4, Teusaquillo,Galerías,0,3506,9
2041,1800000000,153,2.0,4,,6, Chapinero,Zamudio,3132264576,5578,6
2042,580000000,80,1.0,1,,4, Chapinero,Pardo Rubio,0,5578,6
2043,1300000000,161,3.0,2,,6, Chapinero,Bellavista,0,5578,6
2044,238000000,51,2.0,1,,3, Teusaquillo,Galerías,0,3506,9
2045,260000000,40,1.0,1,,4, Santa Fé,Samper,0,3255,36
2046,2600000000,568,1.0,0,,5, Chapinero,Pardo Rubio,0,5578,6
2047,890000000,244,4.0,2,,4, Teusaquillo,Belalcazar,3123669377,3506,9
2048,180000000,53,3.0,2,,2, Candelaria,Centro Administrativo,0,665,6
2049,450000000,130,2.0,3,,4, Teusaquillo,Santa Teresita,0,3506,9
2050,995000000,237,4.0,4,,5, Teusaquillo,Acevedo Tejada,3208899956,3506,9
2051,2600000000,515,10.0,6,,4, Chapinero,Quinta Camacho,0,5578,6
2052,1100000000,284,4.0,5,,5, Chapinero,Cerros Del Castillo,0,5578,6
2053,650000000,73,2.0,1,,5, Chapinero,Urbanización Nueva Granada,0,5578,6
2054,235000000,44,1.0,1,,3, Santa Fé,Sagrado Corazón,0,3255,36
2055,125000000,48,2.0,1,No,2, Santa Fé,Santa Inés,0,3255,36
2056,230000000,42,1.0,1,Si,4, Chapinero,Sucre,0,5578,6
2057,417486000,48,1.0,2,,4, Barrios Unidos,Concepción Norte,0,2975,10
2058,2200000000,746,8.0,9,,4, Barrios Unidos,Rafael Uribe,0,2975,10
2059,646292564,96,3.0,3,,4, Chapinero,Sucre,0,5578,6
2060,440000000,40,1.0,1,Si,3, Santa Fé,Veracruz,0,3255,36
2061,280000000,72,3.0,1,Si,2, Santa Fé,Santa Inés,0,3255,36
2062,1250000000,400,10.0,5,Si,3, San Cristóbal,Santa Ana,0,2365,48
2063,353000000,59,2.0,2,Si,4, Teusaquillo,Cama Vieja 2,0,3506,9
2064,118000000,48,3.0,2,Si,3, Puente Aranda,Cundinamarca,0,3778,16
2065,160000000,1160,1.0,1,Si,6, Teusaquillo,Santa Teresita,0,3506,9
2066,2445000000,978,10.0,10,,4, Teusaquillo,Teusaquillo,0,3506,9
2067,750000000,178,2.0,4,,6, Chapinero,Las Acacias,0,5578,6
2068,390000000,63,2.0,2,,4, Teusaquillo,San Luís,0,3506,9
2069,356958000,42,1.0,2,,3, Santa Fé,Las Nieves,0,3255,36
2070,462538755,63,1.0,1,,4, Chapinero,Sucre,3007599298,5578,6
2071,2500000000,517,8.0,8,,3, Los Mártires,Florida,0,2849,54
2072,390000000,70,3.0,2,,3, Candelaria,La Catedral,3165279629,665,6
2073,720000000,102,1.0,2,,6, Chapinero,Zamudio,3165279629,5578,6
2074,2000000000,622,9.0,8,,4, Santa Fé,Veracruz,0,3255,36
2075,650000000,241,5.0,4,,4, Teusaquillo,Teusaquillo,3165279629,3506,9
2076,583300000,106,3.0,2,,6, Santa Fé,San Martín,0,3255,36
2077,440000000,65,1.0,1,,4, Santa Fé,Veracruz,3165279629,3255,36
2078,1400000000,262,3.0,3,,5, Chapinero,Urbanización Belvedere,3165279629,5578,6
2079,3400000000,864,10.0,10,,4, Teusaquillo,Gran América - Multifamiliares Futura,0,3506,9
2080,890000000,230,3.0,4,,5, Chapinero,Las Acacias,0,5578,6
2081,439000000,70,2.0,2,,4, Santa Fé,San Diego,0,3255,36
2082,389000000,126,6.0,4,,3, San Cristóbal,Quinta Ramos,0,2365,48
2083,3400000000,1750,10.0,10,,3, Candelaria,La Catedral,0,665,6
2084,1100000000,65,1.0,2,,4, Chapinero,Emaus,0,5578,6
2085,315000000,40,1.0,2,,4, Chapinero,Chapinero Central,0,5578,6
2086,450000000,131,3.0,3,,4, Teusaquillo,El Recuerdo,0,3506,9
2087,3795000000,964,6.0,7,,4, Teusaquillo,La Soledad,0,3506,9
2088,1600000000,738,9.0,9,,4, Chapinero,Pardo Rubio - Urbanización Panorama,3165279629,5578,6
2089,499000000,157,3.0,3,,4, Teusaquillo,Galerías,0,3506,9
2090,465000000,54,2.0,2,,4, Teusaquillo,Galerías,0,3506,9
2091,321800000,37,1.0,1,,3, Santa Fé,La Alameda,3007599298,3255,36
2092,270000000,82,3.0,2,Si,3, Puente Aranda,La Trinidad,0,3778,16
2093,420000000,87,2.0,2,,4, Santa Fé,La Macarena,0,3255,36
2094,330000000,49,1.0,1,,6, Chapinero,Las Acacias,0,5578,6
2095,1300000000,402,10.0,10,,4, Teusaquillo,La Magdalena,0,3506,9
2096,2750000000,396,3.0,5,,6, Chapinero,Bellavista - Urbanización El Castillo,0,5578,6
2097,140000000,85,3.0,2,Si,2, Teusaquillo,Estrella,0,3506,9
2098,245000000,51,2.0,1,Si,3, Chapinero,El Paraíso,0,5578,6
2099,360000000,87,3.0,3,Si,3, Antonio Nariño,San Jorge Central II Sector,0,1788,11
2100,2150000000,980,5.0,4,,4, Santa Fé,La Merced,0,3255,36
2101,495000000,46,1.0,2,,4, Santa Fé,San Martín,0,3255,36
2102,430000000,98,4.0,2,,4, Chapinero,Cataluña,0,5578,6
2103,1400000000,244,3.0,4,,6, Chapinero,Las Acacias,0,5578,6
2104,130000000,68,3.0,1,No,2, Santa Fé,Santa Inés,3143724021,3255,36
2105,300000000,150,3.0,2,Si,2, Antonio Nariño,Ciudad Berna,0,1788,11
2106,430000000,78,3.0,2,Si,4, Santa Fé,Samper,0,3255,36
2107,375000000,111,3.0,2,No,3, Teusaquillo,Galerías,0,3506,9
2108,320000000,130,5.0,3,Si,3, Barrios Unidos,Colombia,3213650636,2975,10
2109,425000000,140,9.0,3,Si,2, San Cristóbal,Granada Sur III Sector,0,2365,48
2110,355000000,81,3.0,2,Si,3, Los Mártires,Veraguas,0,2849,54
2111,280000000,595,3.0,2,Si,1, Santa Fé,Santa Inés,3175227403,3255,36
2112,390000000,254,6.0,6,No,3, Antonio Nariño,Restrepo,0,1788,11
2113,280000000,58,3.0,2,Si,4, Santa Fé,Santa Inés,0,3255,36
2114,560000000,280,6.0,2,Si,3, Puente Aranda,Parques De Primavera,0,3778,16
2115,300000000,165,6.0,5,Si,3, Santa Fé,Santa Inés,0,3255,36
2116,550000000,130,2.0,2,Si,2, Puente Aranda,La Ponderosa,0,3778,16
2117,395000000,86,3.0,2,,4, Teusaquillo,Pablo VI Etapa II,16121117,3506,9
2118,860000000,700,2.0,2,,2, Barrios Unidos,Rafael Uribe,0,2975,10
2119,920000000,118,2.0,2,,4, Chapinero,Urbanización Nueva Granada,0,5578,6
2120,545000000,79,3.0,2,Si,4, Santa Fé,Samper,0,3255,36
2121,650000000,110,7.0,3,No,2, Santa Fé,Santa Inés,0,3255,36
2122,150000000,53,2.0,2,Si,2, Puente Aranda,Ciudad Montes III Sector,0,3778,16
2123,98000000,40,2.0,1,No,2, San Cristóbal,Urbanización Loyola,0,2365,48
2124,420000000,750,3.0,2,Si,2, Rafael Uribe Uribe,Centenario,0,2805,69
2125,750000000,166,2.0,3,Si,4, Teusaquillo,Las Américas,0,3506,9
2126,489000000,84,3.0,2,,4, Barrios Unidos,Urbanización Mendiguaca,0,2975,10
2127,654700000,53,1.0,1,,6, Usaquén,Santa Ana Occidental,0,5376,29
2128,620000000,74,2.0,2,,6, Chapinero,Chicó Reservado,0,5578,6
2129,320000000,47,2.0,1,,4, Chapinero,Bosque Calderón,0,5578,6
2130,532328500,75,2.0,2,,4, Puente Aranda,Ortezal,0,3778,16
2131,729272500,81,2.0,2,,6, Chapinero,Chicó Norte III Sector,0,5578,6
2132,2683550000,173,3.0,4,,6, Chapinero,Chicó Norte,0,5578,6
2133,410333760,47,1.0,1,,6, Chapinero,Chicó Norte,0,5578,6
2134,750000000,147,3.0,2,,6, Usaquén,Santa Bárbara Central I Y II,0,5376,29
2135,2690000000,229,3.0,4,,6, Chapinero,Chicó Oriental,3054643322,5578,6
2136,1070000000,152,3.0,3,,5, Usaquén,San Patricio,0,5376,29
2137,602150000,77,2.0,2,,5, Fontibón,La Esperanza Norte,0,4739,21
2138,924264000,77,1.0,2,,5, Chapinero,Chicó Norte III Sector,0,5578,6
2139,1669754400,132,3.0,4,,5, Chapinero,Antiguo Country,0,5578,6
2140,384660000,68,3.0,2,,4, Fontibón,Corpacero,0,4739,21
2141,1100000000,279,3.0,4,,6, Usaquén,Molinos Norte,0,5376,29
2142,320000000,46,1.0,2,,6, Usaquén,Santa Bárbara Central I Y II,316460400,5376,29
2143,410000000,69,2.0,2,,6, Chapinero,Antiguo Country,0,5578,6
2144,1390000000,230,4.0,5,,6, Usaquén,Santa Bibiana,316460400,5376,29
2145,400000000,250,6.0,4,,4, Teusaquillo,Parque Simón Bolívar,0,3506,9
2146,18000000000,4153,1.0,0,,6, Barrios Unidos,La Castellana,0,2975,10
2147,1650000000,149,3.0,2,,6, Chapinero,El Chicó,0,5578,6
2148,680000000,80,2.0,3,,5, Chapinero,Antiguo Country,0,5578,6
2149,225000000,59,3.0,1,Si,3, Engativá,Santa María - Recinto De San Francisco,0,8151,32
2150,210000000,58,2.0,1,,3, Suba,Canódromo,0,7567,43
2151,380000000,100,3.0,3,,5, Barrios Unidos,La Castellana Occidental,0,2975,10
2152,361888000,53,2.0,2,,4, Chapinero,Sucre,0,5578,6
2153,260000000,61,3.0,2,,3, Engativá,Torres Del Diamante,0,8151,32
2154,890000000,178,2.0,3,,6, Chapinero,Chicó Alto,3102686698,5578,6
2155,456090000,47,1.0,1,,5, Fontibón,La Esperanza Norte,3007599298,4739,21
2156,1200000000,182,2.0,3,,5, Chapinero,Antiguo Country,0,5578,6
2157,598302785,94,3.0,3,,4, Chapinero,Sucre,0,5578,6
2158,510000000,80,2.0,2,,6, Usaquén,Santa Bárbara Central I Y II,0,5376,29
2159,354180000,58,2.0,2,,3, Engativá,Urbanización Acapulco,0,8151,32
2160,280000000,74,3.0,2,Si,3, Engativá,La Granja II,0,8151,32
2161,250000000,56,3.0,2,Si,3, Engativá,La Soledad Norte,0,8151,32
2162,497814000,47,1.0,2,,5, Chapinero,Antiguo Country,0,5578,6
2163,1070000000,130,2.0,3,,4, Chapinero,Urbanización Nueva Granada,0,5578,6
2164,688997000,104,3.0,2,,4, Fontibón,Parque Industrial,3007599298,4739,21
2165,439000000,60,1.0,2,,6, Chapinero,Chicó Reservado,0,5578,6
2166,550000000,104,2.0,3,,6, Usaquén,Santa Bibiana,3165279629,5376,29
2167,870000000,140,3.0,4,,6, Barrios Unidos,La Castellana - Villa Calazans,0,2975,10
2168,235000000,144,5.0,3,No,1, Ciudad Bolívar,San Francisco II Sector,0,3591,156
2169,150000000,65,3.0,2,No,2, Tunjuelito,Tejar De Ontario,0,1736,21
2170,65000000,72,3.0,2,No,1, Ciudad Bolívar,El Tesorito,3124248042,3591,156
2171,11000000,25,1.0,1,No,1, Ciudad Bolívar,Divino Niño,0,3591,156
2172,140000000,54,3.0,2,,3, Tunjuelito,San Vicente Ferrer,68808383,1736,21
2173,150000000,47,2.0,1,,2, Tunjuelito,San Vicente Ferrer,0,1736,21
2174,10000000,118,1.0,1,No,2, Ciudad Bolívar,Candelaria La Nueva,0,3591,156
2175,320000000,80,3.0,2,Si,3, Rafael Uribe Uribe,Arboleda Sur,0,2805,69
2176,550000000,250,5.0,4,,3, Antonio Nariño,Eduardo Frey,0,1788,11
2177,200000000,53,3.0,1,Si,3, Antonio Nariño,Eduardo Frey,3108509966,1788,11
2178,650000000,113,9.0,8,,2, Rafael Uribe Uribe,Centenario,3202455386,2805,69
2179,600000000,158,6.0,3,,3, Rafael Uribe Uribe,Santiago Pérez,0,2805,69
2180,185000000,50,3.0,2,,3, Tunjuelito,Muzu,13203509888,1736,21
2181,1964171080,372,4.0,5,,5, Tunjuelito,San Carlos,0,1736,21
2182,350000000,164,4.0,2,,3, Kennedy,Santa Rosa Del Carvajal,0,8439,136
2183,170000000,47,3.0,2,,1, Puente Aranda,La Alquería,0,3778,16
2185,700000000,350,6.0,5,,3, Bosa,Nueva Granada II Sector Tiboli,0,4422,85
2186,265000000,192,,4,,3, Bosa,Nueva Granada II Sector Tiboli,0,4422,85
2188,250000000,145,4.0,3,,3, Rafael Uribe Uribe,Santiago Pérez,0,2805,69
2189,120000000,43,3.0,1,,2, Rafael Uribe Uribe,San Jorge Gloria Gaitán,0,2805,69
2190,120000000,46,3.0,2,,1, Ciudad Bolívar,San Joaquín Vaticano El Vergel,0,3591,156
2191,450000000,302,8.0,8,,3, Tunjuelito,Nuevo Muzu II Sector 2 Etapa,0,1736,21
2192,560000000,224,5.0,4,,3, Antonio Nariño,San Jorge Central,0,1788,11
2193,195000000,62,3.0,2,,3, Ciudad Bolívar,Balmoral Rincón De Valvanera,0,3591,156
2194,649000000,311,8.0,5,,3, Puente Aranda,Autopista Sur,3214107749,3778,16
2195,670000000,430,10.0,0,,2, Tunjuelito,Arborizadora Baja,0,1736,21
2196,495000000,377,10.0,8,,1, Ciudad Bolívar,El Reflejo,3214107749,3591,156
2197,1200000000,700,3.0,9,,3, Puente Aranda,Villa Del Rosario,0,3778,16
2198,295000000,100,3.0,1,Si,3, Tunjuelito,Tunal Antiguo,0,1736,21
2199,207000000,53,3.0,1,,3, Puente Aranda,Milenta,15800461,3778,16
2203,150500000,59,3.0,2,,3, Ciudad Bolívar,Urbanización El Arroyuelo,0,3591,156
2204,300000000,150,5.0,2,No,2, Ciudad Bolívar,La Florida Del Sur,0,3591,156
2205,380000000,171,3.0,2,,3, Bosa,Villa Del Río II Sector,14148871,4422,85
2206,295000000,900,6.0,3,Si,3, Rafael Uribe Uribe,Ingles,3112348880,2805,69
2207,180000000,52,2.0,2,,3, Tunjuelito,Tejar De Ontario,0,1736,21
2208,189000000,53,3.0,2,,3, Ciudad Bolívar,Madelena,0,3591,156
2209,150000000,72,5.0,2,No,1, Ciudad Bolívar,El Guabal,0,3591,156
2210,183000000,50,3.0,1,Si,3, Tunjuelito,Tunal Sector I,0,1736,21
2212,255000000,145,4.0,3,,2, Kennedy,Renania,0,8439,136
2213,90000000,25,3.0,1,No,1, Ciudad Bolívar,Juan Pablo,0,3591,156
2214,130000000,80,3.0,2,,2, Rafael Uribe Uribe,Carmen Del Sol I Sector,0,2805,69
2215,248000000,120,4.0,3,,2, Rafael Uribe Uribe,Urbanización Santa Catalina,0,2805,69
2216,247000000,60,3.0,2,,3, Tunjuelito,Parque El Tunal,0,1736,21
2217,320000000,90,4.0,2,,3, Bosa,Villa Del Río II Sector,3202455386,4422,85
2218,450000000,90,8.0,3,,3, Puente Aranda,Alcalá,0,3778,16
2219,420000000,216,7.0,0,,2, Bosa,El Llano De Bosa,0,4422,85
2220,410684047,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2221,350000000,84,3.0,3,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,16242469,8439,136
2222,398791218,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2223,389904269,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2224,401401217,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2225,402842621,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2226,407416786,66,3.0,2,,3, Antonio Nariño,Santander Sur,16242469,1788,11
2227,407155405,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2228,406371263,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2229,394478434,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2230,230000000,56,2.0,1,,3, Kennedy,Pió X - Urbanización El Carmen,16242469,8439,136
2231,393040049,66,3.0,2,,3, Antonio Nariño,Santander Sur,16242469,1788,11
2232,411468189,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2233,368420000,66,3.0,2,,3, Antonio Nariño,Santander Sur,16242469,1788,11
2234,305200000,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2235,398529837,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2236,323730000,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2238,150000000,38,2.0,1,,3, Kennedy,Santa Luisa Timiza,0,8439,136
2239,321550000,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2240,402058479,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2241,368365650,66,3.0,2,,3, Antonio Nariño,Santander Sur,16242469,1788,11
2242,403104002,66,3.0,2,,3, Antonio Nariño,Santander Sur,0,1788,11
2243,180000000,90,3.0,2,,3, Kennedy,Timiza,0,8439,136
2244,160000000,48,3.0,1,,3, Ciudad Bolívar,El Esquinero,3222686411,3591,156
2245,50000000,56,2.0,1,No,1, Ciudad Bolívar,San Rafael Sur,0,3591,156
2246,150000000,61,4.0,2,No,2, Rafael Uribe Uribe,La Esperanza,0,2805,69
2247,160000000,45,2.0,2,No,2, Ciudad Bolívar,Rocío Altos Del Sur,3108576760,3591,156
2248,175000000,50,3.0,2,No,3, Tunjuelito,Tunal Sector II,0,1736,21
2249,233000000,62,3.0,1,Si,3, Tunjuelito,Tunal Sector II,0,1736,21
2250,450000000,46,3.0,4,No,2, Ciudad Bolívar,San Francisco I Sector,0,3591,156
2251,55000000,55,2.0,1,No,2, Ciudad Bolívar,Potreritos,0,3591,156
2252,260000000,140,5.0,3,Si,2, Ciudad Bolívar,México III Sector,3173472313,3591,156
2253,160000000,52,3.0,1,No,3, Rafael Uribe Uribe,La Merced Sur,3115521576,2805,69
2254,140000000,134,6.0,2,No,1, Ciudad Bolívar,El Tesorito,0,3591,156
2255,400000000,269,6.0,2,,2, Rafael Uribe Uribe,Quiroga IX Etapa,0,2805,69
2256,800000000,120,7.0,4,Si,3, Puente Aranda,Villa Del Rosario,0,3778,16
2257,420000000,240,9.0,3,Si,3, Rafael Uribe Uribe,Ingles - Comfamiliares Aseguradores II,0,2805,69
2258,165000000,48,3.0,2,Si,3, Rafael Uribe Uribe,Bravo Páez,0,2805,69
2259,170000000,60,4.0,2,,2, Bosa,Chicala,0,4422,85
2260,330000000,196,10.0,7,Si,3, Rafael Uribe Uribe,Santa Sofía,3194143515,2805,69
2261,360000000,400,8.0,3,Si,2, Rafael Uribe Uribe,Santa Sofía,0,2805,69
2262,155000000,150,6.0,3,No,3, Rafael Uribe Uribe,La Merced Sur,0,2805,69
2264,11500000000,1451,1.0,0,,5, Rafael Uribe Uribe,La Carolina,0,2805,69
2265,20000000,60,1.0,0,No,2, Ciudad Bolívar,Estrella De María,0,3591,156
2266,218000000,50,2.0,1,,3, Antonio Nariño,Santander Sur,0,1788,11
2267,270000000,108,4.0,2,No,2, Ciudad Bolívar,Candelaria La Nueva,0,3591,156
2268,240000000,65,2.0,2,Si,3, Rafael Uribe Uribe,Santa Lucía,0,2805,69
2269,179000000,56,3.0,2,,3, Ciudad Bolívar,Madelena,0,3591,156
2270,569000000,136,6.0,5,,3, Rafael Uribe Uribe,Quiroga Sur,0,2805,69
2271,2060000000,800,10.0,10,,4, Rafael Uribe Uribe,La Resurrección IV Sector,3165279629,2805,69
2272,550000000,140,5.0,2,Si,3, Puente Aranda,Santa Rita III Sector,0,3778,16
2273,150000000,62,3.0,1,,3, Ciudad Bolívar,Urbanización El Arroyuelo,0,3591,156
2274,630000000,240,8.0,7,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,0,8439,136
2275,390000000,240,8.0,3,,1, Kennedy,Catalina II,0,8439,136
2276,125000000,45,3.0,1,,2, Kennedy,Vegas De Santa Ana - Samaria,0,8439,136
2277,126000000,65,2.0,1,Si,2, Puente Aranda,Villa Del Rosario,0,3778,16
2278,213000000,116,2.0,1,,3, Rafael Uribe Uribe,Bravo Páez,0,2805,69
2279,590000000,275,6.0,5,,3, Rafael Uribe Uribe,Bravo Páez,0,2805,69
2280,390000000,98,3.0,2,Si,3, Puente Aranda,Tejar,3016056669,3778,16
2281,244999000,288,3.0,3,Si,1, Bosa,Urbanización Barlovento,0,4422,85
2282,180000000,58,3.0,2,,3, Ciudad Bolívar,Urbanización El Arroyuelo,0,3591,156
2283,145000000,40,2.0,1,,3, Ciudad Bolívar,Madelena,0,3591,156
2284,650000000,768,8.0,6,Si,3, Rafael Uribe Uribe,Santa Lucía,0,2805,69
2285,450000000,144,1.0,0,,1, Ciudad Bolívar,El Paraíso,3232315542,3591,156
2286,440000000,112,3.0,3,,4, Ciudad Bolívar,México III Sector,0,3591,156
2287,480000000,210,4.0,2,,3, Ciudad Bolívar,Urbanización Casa Larga,0,3591,156
2288,198000000,52,2.0,2,,3, Rafael Uribe Uribe,Libertador,0,2805,69
2289,650000000,160,3.0,2,Si,3, Antonio Nariño,Eduardo Frey,0,1788,11
2290,360000000,192,7.0,4,,3, Kennedy,Ciudad Kennedy Occidental -  Supermanzana 14,3022041622,8439,136
2291,198000000,60,2.0,1,No,3, Puente Aranda,La Guaca,0,3778,16
2292,330000000,140,3.0,2,Si,3, Puente Aranda,Ospina Pérez,3138110128,3778,16
2293,220000000,44,2.0,1,Si,3, Kennedy,Centro Américas,0,8439,136
2294,130000000,48,3.0,1,,3, Rafael Uribe Uribe,El Mirador Sector Molinos Del Sur,0,2805,69
2295,250000000,96,2.0,2,No,2, Ciudad Bolívar,El Chircal Sur,0,3591,156
2296,260000000,100,4.0,1,,3, Rafael Uribe Uribe,Quiroga,0,2805,69
2297,10000000,200,,0,No,1, Ciudad Bolívar,El Triunfo Sur,3052318068,3591,156
2298,320000000,290,8.0,3,Si,3, Rafael Uribe Uribe,Claret,0,2805,69
2299,190000000,50,2.0,1,,3, Kennedy,Hipotecho Occidental III,3103030983,8439,136
2300,400000000,330,10.0,6,,2, Bosa,Tierra Gratis,3155093046,4422,85
2301,400000000,288,10.0,4,,2, Kennedy,Villa Clemencia Sector Tierra Grata,3043948674,8439,136
2302,120000000,73,3.0,2,No,1, Ciudad Bolívar,Las Manitas,0,3591,156
2303,2500000000,288,3.0,4,,6, Kennedy,Ciudad Kennedy Occidental -  Supermanzana 14,0,8439,136
2304,265000000,180,5.0,3,,2, Ciudad Bolívar,Candelaria La Nueva,0,3591,156
2305,195000000,56,3.0,2,,3, Ciudad Bolívar,Atlanta,0,3591,156
2306,155000000,49,2.0,1,Si,3, Tunjuelito,Tunal Antiguo,0,1736,21
2307,690000000,255,5.0,3,Si,3, Puente Aranda,Villa Del Rosario,3102611171,3778,16
2308,100000000,50,3.0,2,,3, Tunjuelito,San Vicente Ferrer,0,1736,21
2309,410000000,288,10.0,4,,2, Kennedy,La Paz Bosa,0,8439,136
2310,310000000,41,7.0,4,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 8,0,8439,136
2311,365000000,256,8.0,4,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,0,8439,136
2312,215000000,144,4.0,2,,2, Bosa,Piamonte I Etapa,3152336294,4422,85
2313,390000000,288,10.0,4,,2, Kennedy,La Paz Bosa,0,8439,136
2314,260000000,170,8.0,4,,2, Bosa,Piamonte I Etapa,0,4422,85
2315,340000000,320,8.0,4,,2, Kennedy,Gran Britalia,3152336294,8439,136
2316,370000000,49,8.0,4,,2, Tunjuelito,Venecia,0,1736,21
2317,330000000,200,7.0,4,,3, Kennedy,Ciudad Kennedy Oriental - Supermanzana 5,0,8439,136
2318,285000000,48,4.0,3,,3, Kennedy,Ciudad Kennedy Occidental -  Supermanzana 14,0,8439,136
2319,300000000,144,4.0,3,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,0,8439,136
2320,380000000,250,3.0,4,,3, Kennedy,Ciudad Kennedy Occidental -  Supermanzana 13 - San Jorge,0,8439,136
2321,540000000,360,9.0,4,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 8,0,8439,136
2322,410000000,288,10.0,4,,2, Bosa,La Capilla,0,4422,85
2323,250000000,90,3.0,1,,3, Kennedy,Ciudad Kennedy Central - Supermanzana 8,0,8439,136
2324,225000000,158,3.0,3,,2, Bosa,Piamonte I Etapa,0,4422,85
2325,170000000,64,3.0,2,Si,2, Bosa,Chicala,0,4422,85
2326,150000000,48,3.0,1,No,3, Rafael Uribe Uribe,Francisco Vega,0,2805,69
2327,38000000,250,6.0,3,No,2, Tunjuelito,Tunjuelito,0,1736,21
2328,140000000,72,4.0,1,Si,2, Bosa,La Capilla,0,4422,85
2330,350000000,200,10.0,4,Si,2, Tunjuelito,Abraham Lincoln,0,1736,21
2331,590000000,288,9.0,3,,3, Rafael Uribe Uribe,Centenario,0,2805,69
2332,260000000,108,5.0,2,No,3, Kennedy,Santa Luisa Timiza,0,8439,136
2333,360000000,180,6.0,3,Si,2, Bosa,Villa Nhora,0,4422,85
2334,350000000,51,4.0,2,,3, Ciudad Bolívar,Atlanta,0,3591,156
2335,135000000,47,2.0,2,No,3, Rafael Uribe Uribe,Bravo Páez,0,2805,69
2336,370000000,152,3.0,2,Si,3, Bosa,La Ilusión,3118188057,4422,85
